Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI48,OUT019,129.650948
FDS49,OUT046,1347.629399
FDV22,OUT046,2703.802523
NCV42,OUT046,1753.652374
FDX26,OUT046,3213.56668
FDI33,OUT018,1319.521076
FDZ14,OUT049,1999.184224
FDG10,OUT013,1046.725226
FDM38,OUT018,765.6648896
FDG26,OUT027,5858.828523
FDH46,OUT035,1777.120434
FDN13,OUT018,1482.254176
FDU57,OUT035,2442.351004
NCI06,OUT046,3002.177691
FDM38,OUT045,837.9734759
NCG42,OUT010,276.2188561
FDL39,OUT045,2964.765874
FDT31,OUT019,499.5774939
FDV59,OUT013,3554.708238
FDB49,OUT035,1746.167829
FDD58,OUT049,1624.246695
DRN59,OUT046,787.7891329
FDX48,OUT049,2477.652532
FDQ11,OUT049,4132.310795
FDY12,OUT049,881.3585556
FDQ11,OUT045,4154.230373
DRI11,OUT017,1913.630017
FDY32,OUT027,4256.529768
FDS51,OUT045,960.409825
FDR19,OUT010,357.7799518
DRB13,OUT018,2986.71356
FDS21,OUT035,1022.239371
FDQ40,OUT045,2846.444361
NCE55,OUT013,2747.636182
FDX43,OUT027,4265.839568
FDS12,OUT049,2052.428779
DRK01,OUT027,2832.612408
FDN25,OUT017,865.8613707
FDB60,OUT046,3074.928025
FDQ13,OUT017,1327.218085
DRK13,OUT045,3045.660979
DRF25,OUT018,567.6850788
NCD42,OUT019,129.650948
FDW25,OUT045,1374.408238
NCV29,OUT027,4815.342931
NCK42,OUT035,3711.821432
DRJ13,OUT027,4224.619233
DRD15,OUT017,3868.134162
FDM27,OUT045,2593.599803
FDZ50,OUT018,3079.562276
FDC04,OUT046,3944.032007
FDF50,OUT049,3171.312547
FDP15,OUT045,4077.21633
FDK46,OUT035,4318.425248
FDZ56,OUT018,2735.573588
FDY60,OUT049,2283.209538
FDB10,OUT035,3988.143649
FDR57,OUT045,2438.854719
FDU58,OUT049,3246.217284
FDH02,OUT046,1386.642301
FDP48,OUT013,3237.915408
FDI46,OUT035,4145.310753
FDW56,OUT013,3174.704888
NCM19,OUT010,264.3874777
FDS50,OUT027,5858.828523
FDK24,OUT013,740.3805462
FDO36,OUT017,2987.902277
FDK45,OUT027,2931.949422
NCL05,OUT045,663.5686425
FDL32,OUT018,1788.658746
FDA28,OUT049,2096.849768
FDY36,OUT018,1145.134644
FDP32,OUT018,1928.530446
FDL50,OUT046,2041.30851
DRC24,OUT049,2458.063543
NCS18,OUT017,1716.392944
FDD16,OUT017,1137.27752
NCV18,OUT013,1423.934664
FDX07,OUT046,3040.341451
NCZ05,OUT027,2858.055757
NCI31,OUT013,695.3597151
FDK14,OUT049,1332.904216
NCR06,OUT045,644.1570104
NCF54,OUT049,2784.470887
DRG23,OUT010,369.6808817
FDD53,OUT046,669.6937619
NCM31,OUT027,3014.371361
FDT16,OUT017,4220.044542
FDR40,OUT035,1290.136606
DRG25,OUT017,3195.371212
FDT10,OUT035,970.3181558
FDY32,OUT013,2457.80851
FDN50,OUT035,1455.20906
FDZ35,OUT019,245.1770806
NCP54,OUT045,2080.18625
NCD07,OUT035,1749.30106
FDS02,OUT018,2980.206196
DRN59,OUT018,757.4520793
DRB24,OUT013,2372.395986
FDP37,OUT027,3014.371361
DRB01,OUT018,3089.261029
FDR47,OUT046,3001.769481
NCM31,OUT010,281.566321
NCF06,OUT027,5858.828523
NCV17,OUT027,3014.371361
FDS10,OUT049,2847.980732
FDN52,OUT035,1371.788838
FDZ48,OUT013,1859.588616
FDJ48,OUT049,4130.221068
DRB13,OUT027,5267.663147
FDV59,OUT017,3730.657898
FDL32,OUT035,1726.255181
FDZ12,OUT035,2082.122727
NCR06,OUT027,980.7741956
FDP51,OUT017,1938.947656
FDY22,OUT013,2142.228703
FDZ38,OUT049,2934.647135
NCO54,OUT035,874.6012686
FDR23,OUT035,2819.808945
FDM38,OUT049,918.8670598
FDS25,OUT013,1824.821945
FDZ22,OUT013,1405.558145
FDZ20,OUT019,570.2467329
FDD45,OUT010,219.0289199
FDN03,OUT049,4105.570835
NCW30,OUT046,4199.026179
FDY24,OUT027,1263.959235
FDJ26,OUT019,570.5521514
FDM15,OUT049,2399.066639
NCW54,OUT027,1263.959235
FDA23,OUT045,1662.811239
FDA39,OUT019,129.650948
FDZ12,OUT017,2423.227092
NCB42,OUT046,2052.149543
FDL16,OUT046,798.9459977
FDO24,OUT019,380.8663573
NCP42,OUT046,3136.324898
FDR19,OUT018,2456.611473
DRL01,OUT045,3819.352404
FDV37,OUT046,3150.968463
FDI41,OUT010,369.6340032
FDF58,OUT049,1031.568404
NCF43,OUT018,1966.671802
FDN02,OUT049,3360.869578
NCP41,OUT035,1653.747678
NCY17,OUT027,1060.678453
FDL58,OUT027,5858.828523
NCA30,OUT027,5139.191699
FDE46,OUT018,2384.736799
FDY38,OUT035,3828.404967
NCH29,OUT027,2832.612408
FDO20,OUT045,3901.927572
FDP44,OUT018,1586.042303
FDM02,OUT027,2705.957557
FDJ14,OUT027,1975.675768
FDH04,OUT010,212.9708894
DRK23,OUT046,4133.25388
NCW05,OUT046,1634.765916
FDF12,OUT049,2380.401577
FDL51,OUT019,569.4362008
FDN03,OUT018,3748.769074
DRJ37,OUT049,2361.689914
FDM12,OUT019,487.3854061
FDA16,OUT045,3764.277258
NCB07,OUT017,3009.405768
NCI17,OUT019,228.9837741
FDR51,OUT046,2436.584775
FDJ55,OUT045,3799.901108
NCZ17,OUT013,719.9432509
FDU25,OUT013,1086.557254
NCG18,OUT045,1681.661464
DRM11,OUT017,4273.862627
FDH16,OUT035,1473.196257
FDZ04,OUT018,1004.767783
NCX53,OUT035,2162.019996
FDX38,OUT027,1068.76898
FDX09,OUT046,2787.368928
NCW05,OUT018,1550.345479
NCS41,OUT017,3197.569028
FDI26,OUT046,2825.840007
NCZ41,OUT027,3014.371361
NCK06,OUT046,2089.654832
FDX23,OUT027,2832.612408
NCA42,OUT046,2495.250264
FDC20,OUT049,918.0288551
DRC49,OUT018,2284.200595
FDX01,OUT013,1974.44442
FDC08,OUT045,3733.452178
FDC02,OUT017,4255.959076
FDK10,OUT045,2958.675188
DRC24,OUT013,2442.902062
FDW16,OUT019,226.7006523
NCU06,OUT018,3473.849432
DRA59,OUT045,3194.935426
FDR24,OUT019,225.5958687
DRL35,OUT018,606.8603193
FDA49,OUT013,1393.98203
NCC55,OUT046,633.3156688
DRD24,OUT019,301.1704494
NCE55,OUT049,2806.920904
FDT33,OUT045,2841.674878
NCT53,OUT013,2480.854312
FDS26,OUT046,4103.397485
FDL22,OUT018,1337.73007
FDP44,OUT017,1660.987003
FDC52,OUT018,2362.434495
FDI53,OUT010,382.2509178
FDZ23,OUT046,3084.091532
NCT18,OUT013,3236.559548
FDR13,OUT046,2005.649283
FDB09,OUT010,271.8956078
FDZ60,OUT013,1585.354093
FDB11,OUT046,3736.434343
FDC10,OUT018,1872.615764
FDW56,OUT035,3151.544032
FDK14,OUT027,2266.239265
DRE27,OUT027,2832.612408
FDA38,OUT017,4005.844338
FDT11,OUT045,3095.472456
FDP15,OUT035,4088.544891
FDV27,OUT035,1373.200967
FDS36,OUT027,2909.386731
FDY40,OUT027,1068.023054
NCF19,OUT049,808.9722182
FDF53,OUT045,3034.481322
FDS14,OUT027,4104.327551
FDE56,OUT046,1166.501667
FDZ19,OUT035,2788.857124
FDZ46,OUT013,1709.734289
FDR16,OUT046,3571.880326
FDG29,OUT018,601.9926381
NCE30,OUT017,3595.300107
FDZ40,OUT046,935.1251374
FDG58,OUT018,2335.698506
DRH03,OUT013,1472.235462
FDZ47,OUT045,1595.335975
FDV04,OUT018,2364.423241
FDZ10,OUT018,1920.141764
FDG46,OUT017,1930.419646
NCF07,OUT045,1597.067766
FDY44,OUT035,3042.70435
FDB21,OUT013,3749.458027
FDS20,OUT035,3251.737188
FDS49,OUT049,1287.471326
FDX55,OUT027,5858.828523
NCQ02,OUT018,2960.474976
FDR25,OUT013,4030.996839
DRG39,OUT045,875.1758033
FDB46,OUT046,3554.634925
NCC30,OUT018,2813.792113
FDE58,OUT035,1991.934078
FDC05,OUT019,559.7771727
FDY15,OUT046,2607.890521
FDG14,OUT046,2394.636411
FDL08,OUT049,3971.812527
FDQ47,OUT013,692.8012779
FDN12,OUT035,1680.628668
FDW10,OUT013,2741.532327
FDD02,OUT035,1895.885064
FDX35,OUT010,573.6195228
FDT35,OUT046,2740.899007
DRN47,OUT019,435.3558415
FDB11,OUT010,572.3032143
FDN20,OUT045,2841.312324
FDB59,OUT035,3029.930291
FDJ58,OUT045,2917.515877
FDU60,OUT046,2735.758716
FDS03,OUT049,1101.662718
FDU40,OUT019,502.7160089
DRH15,OUT049,800.275531
FDD04,OUT027,3970.284782
FDQ01,OUT046,3887.259625
FDF28,OUT035,2065.466004
FDD22,OUT010,268.136486
FDY19,OUT046,2031.863601
FDN33,OUT035,1495.583606
FDV36,OUT035,2126.998463
FDW01,OUT010,369.8610511
FDJ28,OUT049,3135.557467
FDB17,OUT035,3001.850084
FDM40,OUT049,2120.127619
FDV46,OUT045,2134.93306
FDQ44,OUT049,2131.166434
NCD42,OUT046,626.8007852
DRH37,OUT046,2618.588661
FDR10,OUT018,2565.047654
NCD06,OUT027,1064.870016
FDI53,OUT046,2514.440469
FDG16,OUT035,3650.009559
DRB25,OUT046,1622.921319
FDY09,OUT046,2917.563193
FDX48,OUT045,2546.87394
FDC03,OUT010,508.666875
FDT47,OUT035,1573.087866
FDW44,OUT027,4285.963072
FDT24,OUT017,1186.090926
FDT12,OUT019,570.730114
NCS38,OUT035,1863.407343
FDO39,OUT035,3223.522161
FDA13,OUT046,659.3526581
FDO48,OUT035,3822.32112
DRJ01,OUT017,2406.733326
FDD53,OUT018,591.7830061
NCT05,OUT049,4127.151728
FDQ51,OUT045,748.6679312
FDU60,OUT013,2644.546755
FDC59,OUT046,1124.985761
FDP36,OUT035,786.3892832
NCM19,OUT017,1782.590494
FDL16,OUT035,662.0278579
FDE50,OUT018,2877.461593
NCR18,OUT013,734.6078389
NCD30,OUT035,1536.35532
FDH31,OUT013,1666.551192
FDD56,OUT019,413.0797561
FDC47,OUT049,3617.177415
FDZ21,OUT045,1521.810212
FDM01,OUT049,1677.483199
FDF24,OUT013,1386.244383
FDW23,OUT017,614.2497446
FDY52,OUT018,1002.656596
DRH37,OUT027,4265.839568
DRO47,OUT027,2931.949422
FDR25,OUT049,4014.281568
FDQ24,OUT027,5858.828523
DRJ51,OUT018,3460.04954
NCU06,OUT035,3862.057104
NCV18,OUT018,1337.754785
NCC06,OUT027,3014.371361
FDZ01,OUT018,1625.896675
FDT14,OUT017,1974.035129
FDD11,OUT019,570.2467329
FDN09,OUT017,3981.410982
NCO18,OUT010,421.0748205
FDZ50,OUT045,3167.742883
FDS44,OUT013,3759.595262
FDI36,OUT045,3025.023889
FDA26,OUT010,573.6195228
NCY53,OUT049,1766.883218
FDF32,OUT049,3148.815629
FDF59,OUT010,275.1266004
FDB20,OUT046,1280.340717
DRH11,OUT035,877.8058156
FDT03,OUT049,3012.336
NCH06,OUT035,3864.929745
FDR55,OUT049,3207.059811
FDI10,OUT035,2880.797063
FDZ12,OUT045,2063.644441
FDM12,OUT049,3156.058173
DRB25,OUT045,1612.767589
NCS41,OUT013,3207.383522
NCT53,OUT049,2518.775203
NCD55,OUT013,717.2725259
FDY08,OUT049,2117.216566
NCP55,OUT049,919.7647345
FDA33,OUT013,2336.698661
FDQ33,OUT013,2513.922325
FDE45,OUT027,4815.342931
FDT26,OUT013,1986.68342
NCV53,OUT049,4006.650781
FDK60,OUT027,2832.612408
NCJ29,OUT046,1358.50237
FDI15,OUT045,4101.795155
FDX21,OUT013,1715.584689
FDV49,OUT019,570.2467329
DRO59,OUT046,1331.346198
FDZ14,OUT045,1935.001587
FDP32,OUT027,3014.371361
FDC33,OUT017,3079.953569
FDT14,OUT010,270.6820383
NCN54,OUT027,1940.46465
FDR57,OUT027,4095.76768
DRK12,OUT046,630.3943209
FDX52,OUT049,3087.227042
FDX08,OUT010,419.4448021
FDP10,OUT010,238.198151
NCP50,OUT045,1246.83047
NCL06,OUT013,4176.012477
FDP25,OUT013,3588.294241
FDE53,OUT013,1640.952175
FDL27,OUT017,1119.516964
FDC35,OUT049,3517.459319
DRJ47,OUT010,408.6032477
FDD16,OUT018,1181.157716
NCN42,OUT049,2490.97687
FDC38,OUT027,3014.371361
NCO07,OUT045,3658.602229
FDQ20,OUT049,647.6660913
FDI32,OUT046,1912.302017
FDN20,OUT010,385.4356841
DRJ51,OUT027,5858.828523
FDU08,OUT045,1520.474094
DRN37,OUT019,386.2568753
FDD05,OUT010,271.0284397
FDW15,OUT046,2558.340878
FDI52,OUT046,2077.093376
DRM11,OUT049,4282.666768
NCO06,OUT045,601.992066
FDU38,OUT049,3253.170501
FDU59,OUT018,2393.872876
FDJ10,OUT046,2113.791734
FDM13,OUT049,2073.726912
NCJ30,OUT019,387.6414358
FDM45,OUT018,1909.320814
FDP36,OUT045,767.8095598
NCD30,OUT010,222.0048445
FDN48,OUT017,1512.144116
FDY32,OUT049,2447.827298
FDU47,OUT046,2140.906495
FDF17,OUT019,551.8685197
FDP34,OUT017,2583.516065
FDA47,OUT049,2568.397431
DRD27,OUT027,2832.612408
FDW38,OUT045,873.4352729
FDZ15,OUT019,278.0073693
FDZ03,OUT027,5139.191699
NCN19,OUT049,3136.587263
FDG02,OUT035,3122.767981
FDS31,OUT035,3196.267291
FDW43,OUT019,570.730114
FDZ47,OUT010,234.2794642
FDO57,OUT017,2591.26474
NCL07,OUT013,716.5337573
NCV42,OUT013,1797.344545
FDP40,OUT017,1878.182162
FDP48,OUT019,468.2529526
FDH21,OUT017,2558.744438
NCP02,OUT049,963.9435895
FDK24,OUT049,800.275531
FDC41,OUT045,1152.005275
FDF08,OUT017,1323.713221
FDO49,OUT017,774.0622881
FDS56,OUT027,5858.828523
FDX46,OUT018,987.5604878
FDQ07,OUT013,3554.310155
FDC32,OUT010,219.3753212
FDT21,OUT019,570.2467329
FDG58,OUT045,2455.987096
FDW14,OUT049,1333.894859
DRA12,OUT027,3014.371361
FDV27,OUT013,1384.452573
DRD25,OUT013,1781.811438
DRF48,OUT027,5139.191699
FDX24,OUT017,1455.573086
DRJ51,OUT046,3644.389507
FDE45,OUT045,3006.060809
FDE14,OUT046,1698.389851
FDG53,OUT045,2005.00699
FDT08,OUT046,2531.253757
DRC27,OUT027,5858.828523
FDG20,OUT035,2854.33548
FDC21,OUT046,1722.34701
FDV31,OUT018,2666.55859
FDB58,OUT045,2078.245599
FDV23,OUT046,2058.990752
FDA25,OUT019,241.6047953
FDC15,OUT046,2586.981109
FDU47,OUT049,2117.818324
FDE23,OUT013,834.5062973
FDS08,OUT013,2750.296635
FDW03,OUT027,2858.055757
FDJ60,OUT018,2451.618671
FDM34,OUT017,2005.237094
FDW33,OUT013,1642.923137
FDZ40,OUT013,1041.348083
FDE33,OUT018,1239.821416
NCC06,OUT010,276.2188561
FDU11,OUT046,1993.568694
FDL44,OUT017,2717.019096
NCZ29,OUT017,1965.165524
FDG28,OUT010,571.6494861
FDL12,OUT018,970.6807958
FDD52,OUT017,1645.140461
FDO15,OUT013,1262.407056
NCN29,OUT027,1070.521555
FDW36,OUT013,1618.195158
FDB21,OUT046,3781.994926
FDZ28,OUT013,2086.417992
FDY10,OUT035,1892.980779
DRG39,OUT017,835.485662
FDN28,OUT013,1743.172719
FDV15,OUT035,1663.957221
DRI13,OUT035,3748.989915
FDH20,OUT046,1533.772233
FDY51,OUT013,3504.724336
FDE16,OUT013,3476.285642
FDX40,OUT018,567.8927396
FDC48,OUT018,1271.181311
FDS14,OUT046,2334.3099
FDX56,OUT017,3664.22054
FDI10,OUT046,2877.384223
FDI14,OUT013,2121.931359
DRM48,OUT013,696.2497721
NCH07,OUT027,4224.619233
FDY26,OUT013,3553.577635
FDD02,OUT027,2939.154205
FDM12,OUT046,3145.679235
DRF01,OUT010,369.6808817
FDV36,OUT046,2211.422108
DRI59,OUT013,3635.795669
FDV03,OUT018,2410.054681
FDO39,OUT017,3222.893424
NCB07,OUT018,2943.765447
FDH38,OUT027,2939.154205
FDZ13,OUT035,765.7679558
NCZ30,OUT046,2092.025066
NCA06,OUT035,588.4762523
FDB04,OUT049,1337.991396
FDN50,OUT013,1431.115051
NCG06,OUT049,4097.018799
NCY17,OUT018,661.9409175
FDC23,OUT046,2844.673131
FDK33,OUT049,3580.604198
FDR03,OUT049,3599.741204
FDZ07,OUT045,1077.680501
FDO38,OUT013,1367.586003
FDS59,OUT046,1716.728396
DRM11,OUT019,572.2167696
FDX52,OUT027,5710.599848
DRJ35,OUT018,957.1430814
NCP53,OUT046,3951.727747
FDW15,OUT019,369.6340032
DRI47,OUT045,2547.731852
DRZ11,OUT035,1971.452979
FDS02,OUT013,3046.409047
DRD49,OUT018,3527.194394
FDW38,OUT049,876.4527402
FDR21,OUT019,419.9232142
FDE40,OUT013,1252.299114
FDI02,OUT045,1720.114453
FDQ04,OUT045,635.2522711
FDY14,OUT017,4267.708503
NCT54,OUT046,1566.359056
DRD25,OUT017,1739.841111
DRE01,OUT045,3812.223454
FDJ12,OUT010,564.9830833
NCZ05,OUT049,1666.243483
DRB25,OUT019,255.7291512
NCC31,OUT045,2537.163172
FDM16,OUT045,1180.926209
DRG11,OUT049,1605.667954
FDV24,OUT027,4067.407242
FDV43,OUT046,699.5403677
FDG05,OUT018,2339.305105
FDV23,OUT010,270.6820383
FDI58,OUT018,1406.384117
FDQ11,OUT017,4172.775057
FDC05,OUT027,5822.094977
FDF40,OUT013,3972.821735
FDU02,OUT018,3447.538335
FDT32,OUT013,3037.054453
NCF06,OUT017,4187.172534
FDT46,OUT013,849.6686559
FDR58,OUT010,219.0289199
FDY04,OUT046,2647.62444
FDT58,OUT045,2618.219684
FDE46,OUT049,2469.119854
DRH11,OUT017,874.3166041
DRI51,OUT046,2822.554897
FDC35,OUT017,3430.269261
FDP45,OUT035,4088.355379
FDC45,OUT017,2750.907744
FDU01,OUT045,2968.931579
FDJ53,OUT010,270.6820383
FDJ46,OUT017,2819.029478
FDX07,OUT013,2985.591607
NCI30,OUT049,3949.364432
FDE47,OUT027,3014.371361
FDV48,OUT045,1304.144593
FDN16,OUT019,241.2583939
FDM52,OUT013,2498.787931
FDA32,OUT027,5858.828523
FDH05,OUT017,3784.326733
FDW25,OUT010,204.4401521
FDQ09,OUT046,1868.531517
NCM17,OUT010,129.650948
DRM59,OUT046,2385.476886
FDV47,OUT027,2261.867579
DRE15,OUT035,1131.269006
FDS25,OUT010,248.4038201
NCZ05,OUT018,1630.395815
NCV05,OUT019,372.6770506
DRM37,OUT046,3122.041061
FDV58,OUT027,5710.599848
FDN22,OUT027,5858.828523
NCO06,OUT049,621.4711582
FDT56,OUT019,130.299981
FDM02,OUT013,1383.331429
FDA09,OUT046,3089.726037
NCC06,OUT035,2124.328731
NCL54,OUT049,2829.544554
NCB55,OUT017,909.1049641
FDB12,OUT017,1716.960701
NCA54,OUT049,2910.008894
NCS38,OUT049,1909.333029
FDC02,OUT049,4264.324695
FDK44,OUT019,411.2118145
FDE16,OUT035,3661.896893
NCS05,OUT035,2069.452058
FDZ59,OUT045,2654.270102
FDI20,OUT017,3728.699878
FDQ14,OUT046,2367.003738
FDF53,OUT017,3032.101409
FDW25,OUT017,1369.589632
NCQ43,OUT010,248.7502215
FDX52,OUT013,3091.417192
FDE28,OUT045,3764.452982
FDN15,OUT017,2123.152543
FDO28,OUT017,1892.375166
FDQ33,OUT045,2614.257856
FDM22,OUT010,129.650948
FDJ03,OUT017,744.6580061
FDI16,OUT045,875.5511931
FDI09,OUT027,5858.828523
FDX55,OUT013,3552.794659
FDS23,OUT027,3014.371361
DRC12,OUT045,2924.986414
FDH41,OUT049,3514.260726
FDN01,OUT013,2759.164513
FDV55,OUT045,2507.143313
NCJ19,OUT013,1050.941554
NCY29,OUT010,129.650948
FDP03,OUT018,1862.838392
FDZ52,OUT045,1648.18903
FDH31,OUT010,233.9330628
FDQ19,OUT018,3650.83566
FDS15,OUT035,1740.09303
FDN32,OUT017,3115.470539
FDH32,OUT049,1517.295347
FDF33,OUT017,1701.760339
FDJ22,OUT046,2991.489677
FDG56,OUT010,130.299981
FDC05,OUT046,3109.00057
FDK09,OUT013,3607.025028
NCV29,OUT045,2919.26588
NCC43,OUT019,572.7001507
NCA42,OUT049,2459.943322
FDC10,OUT046,1920.090302
FDC16,OUT013,1377.614319
NCL17,OUT013,2066.241682
FDA51,OUT035,1868.618473
FDW01,OUT017,2550.174993
NCF30,OUT045,2022.041727
FDN49,OUT013,722.2931553
FDY20,OUT045,1384.869313
FDC15,OUT045,2594.317772
FDY24,OUT046,940.9210247
NCG43,OUT017,1538.895531
FDA48,OUT013,3522.312146
NCF55,OUT017,581.6050472
FDL38,OUT049,1323.041647
NCQ29,OUT018,3749.029458
FDC34,OUT017,2643.813987
FDP36,OUT027,1100.368318
FDN50,OUT010,219.3753212
FDO23,OUT049,1459.525892
FDT56,OUT013,1050.941554
FDT13,OUT027,5139.191699
FDZ03,OUT013,3187.231323
FDQ03,OUT010,573.6195228
FDU44,OUT045,2663.601542
FDD03,OUT049,3633.932747
NCH30,OUT013,1686.033499
FDS60,OUT010,424.352251
FDG08,OUT046,2919.4193
FDX38,OUT017,747.0045264
FDD22,OUT017,1843.897205
FDW51,OUT013,3485.478476
FDL09,OUT017,2746.397846
FDZ60,OUT045,1569.490805
NCH07,OUT046,2636.249191
NCQ41,OUT049,3054.050652
FDW04,OUT049,2046.439924
FDI08,OUT027,5858.828523
FDR19,OUT019,369.1354051
FDV13,OUT046,1344.816495
FDB52,OUT017,4137.003405
FDZ48,OUT027,2931.949422
NCO14,OUT049,798.6667296
FDZ50,OUT013,3222.561293
FDN27,OUT019,277.593298
FDQ60,OUT013,1985.944221
FDR49,OUT017,747.9043128
DRJ35,OUT027,1395.061343
DRI49,OUT017,1311.156717
FDB47,OUT017,3649.61961
FDP37,OUT010,275.4730018
FDR26,OUT049,2701.824422
FDY31,OUT019,369.6808817
FDC11,OUT045,1382.48222
DRP47,OUT035,3990.540202
NCY54,OUT018,2725.239599
FDR27,OUT046,2135.45424
FDQ21,OUT019,278.3537707
NCQ29,OUT035,4047.134128
FDJ02,OUT046,2541.498387
FDE21,OUT018,1916.018113
FDM39,OUT046,2778.882749
FDZ01,OUT017,1739.651597
NCB19,OUT018,1349.363577
FDU03,OUT046,3033.906916
FDP27,OUT049,3262.53752
DRF01,OUT045,2414.349681
FDM03,OUT049,1553.990358
FDV01,OUT046,2564.80932
FDS16,OUT046,2593.499884
FDO45,OUT035,1356.938127
NCX06,OUT035,3050.846979
FDP13,OUT046,664.2331853
NCR38,OUT018,3646.081023
FDA01,OUT013,1045.448303
FDT26,OUT017,1836.031377
FDD44,OUT027,5858.828523
FDB26,OUT013,1042.443356
FDP45,OUT019,570.730114
NCP55,OUT046,976.7887215
FDT23,OUT017,1315.801215
FDO51,OUT045,633.609576
FDA44,OUT046,976.049519
NCJ31,OUT018,3556.351276
FDX37,OUT045,1562.951427
NCD18,OUT049,3801.188963
FDN40,OUT027,4095.76768
FDL33,OUT017,3118.223826
DRF48,OUT035,3171.751805
FDW08,OUT035,1635.120735
FDX39,OUT018,3396.499099
FDB38,OUT049,2696.856008
FDY46,OUT018,2957.759984
NCB06,OUT049,2583.495042
FDA34,OUT035,2994.883834
FDA35,OUT045,1966.914314
FDQ07,OUT035,3705.4429
FDU32,OUT045,2040.179915
FDU26,OUT013,2032.174368
FDU13,OUT010,369.6808817
FDO09,OUT035,4064.978164
FDW03,OUT019,243.5222924
FDB38,OUT013,2619.196608
FDL26,OUT010,369.8610511
NCN43,OUT045,2054.817078
FDH08,OUT045,3868.484722
NCC31,OUT019,377.7117965
FDH14,OUT035,2070.665372
FDL40,OUT017,1515.477438
FDD20,OUT035,2087.603302
NCV53,OUT035,4066.028309
FDD16,OUT045,1116.834014
FDP24,OUT035,1971.391424
FDQ25,OUT045,2959.878222
FDM38,OUT035,842.2961636
NCT18,OUT010,421.5734186
FDM34,OUT049,2123.436033
DRH37,OUT010,384.8254364
NCE07,OUT013,2227.900417
FDG12,OUT013,1991.049135
FDB59,OUT010,558.243127
FDS10,OUT018,2770.883368
FDN21,OUT010,381.4641251
FDM02,OUT045,1373.163728
FDO44,OUT049,1708.921653
NCN17,OUT017,1718.322319
FDH16,OUT018,1394.358634
FDL44,OUT046,2666.476189
FDY47,OUT017,1974.079058
DRI39,OUT046,973.0844055
NCX54,OUT018,1650.125645
FDE59,OUT046,629.9582734
FDO46,OUT045,3063.680169
DRE13,OUT046,1390.661165
FDW14,OUT013,1379.207447
FDF35,OUT046,1602.907636
FDO50,OUT019,225.5958687
DRF49,OUT017,1817.215058
FDT60,OUT049,2046.847299
FDP38,OUT045,768.8963292
FDA31,OUT027,4351.922139
FDY52,OUT010,131.0698123
FDD03,OUT027,5858.828523
FDN52,OUT018,1336.44609
FDU20,OUT010,271.0284397
FDD22,OUT035,1710.731163
NCB55,OUT019,129.650948
FDN27,OUT045,1986.171208
FDD16,OUT013,1346.156333
FDW48,OUT046,1298.521996
DRN35,OUT045,605.5856017
FDX25,OUT049,3071.608198
DRD49,OUT049,3750.111081
FDE21,OUT019,277.2468966
FDN44,OUT035,2748.544072
DRC01,OUT049,803.3150105
NCK30,OUT046,4056.864895
FDU39,OUT013,1049.378391
FDB49,OUT013,1565.378518
FDS12,OUT045,1993.187628
FDR57,OUT018,2426.701928
FDX22,OUT027,5858.828523
FDC60,OUT013,1401.767189
NCE42,OUT049,3799.136315
NCK42,OUT049,3610.222232
DRE01,OUT017,3807.189323
FDE57,OUT018,1966.608717
DRK59,OUT019,570.2467329
FDB10,OUT027,5858.828523
FDQ25,OUT046,2941.21669
FDY26,OUT017,3733.84815
FDG28,OUT049,4005.880105
FDM14,OUT049,1597.230719
NCH29,OUT049,1535.214233
FDD48,OUT049,2001.564835
FDC17,OUT045,3643.65936
DRH49,OUT027,2261.867579
FDN44,OUT018,2553.959275
FDC29,OUT045,1970.732098
DRK01,OUT019,226.3542509
FDD48,OUT017,1932.457802
FDB59,OUT013,2976.117096
FDY45,OUT010,571.166105
FDX60,OUT035,1267.690027
FDT09,OUT010,277.6378934
DRB24,OUT018,2332.292545
FDL13,OUT035,3976.113924
FDN16,OUT035,1729.285179
FDK57,OUT013,1976.238201
FDO22,OUT027,1971.304082
FDC57,OUT010,505.5033226
FDZ13,OUT027,1071.26748
FDW27,OUT013,2366.394096
FDX10,OUT049,620.7334646
FDY08,OUT018,1970.622168
FDA49,OUT017,1327.477283
FDC32,OUT018,1438.808539
FDO04,OUT035,875.1758033
NCZ54,OUT013,2595.292463
FDY40,OUT045,759.3840508
FDW36,OUT045,1618.696049
FDE11,OUT017,3185.481307
DRE37,OUT045,3120.143274
NCK19,OUT017,3128.405981
FDT19,OUT035,2794.340291
FDE56,OUT045,990.8974418
FDZ57,OUT010,275.1266004
FDB35,OUT035,1501.56188
FDF09,OUT010,129.650948
FDO34,OUT046,2844.915813
FDA55,OUT046,3784.085906
NCM18,OUT035,976.0261718
FDJ20,OUT019,278.3537707
DRQ35,OUT019,282.4519315
FDG02,OUT013,3116.870045
NCU29,OUT018,2354.992157
FDL27,OUT027,1408.000808
NCA54,OUT035,2934.118618
FDJ32,OUT035,1046.266243
FDB21,OUT019,572.2167696
FDR46,OUT035,2627.812957
FDZ32,OUT046,1756.306231
DRF36,OUT017,3101.024098
NCU54,OUT017,3612.540625
NCI31,OUT017,583.9834269
DRA59,OUT035,3227.588198
NCC55,OUT045,600.6796207
FDE44,OUT018,760.7697999
NCN26,OUT018,1870.272435
FDC11,OUT049,1328.792792
FDV24,OUT035,2400.463975
FDR40,OUT019,171.2090772
